airport,date,hour,temperature_2m,precipitation,snowfall,wind_speed_10m,wind_gusts_10m,cloud_cover
ORN,2017-12-13,15,16.0,0.0,0.0,3.1,11.2,0
ORN,2017-12-18,15,14.2,0.0,0.0,3.6,12.2,6
ORN,2017-12-21,15,14.0,0.0,0.0,18.8,39.6,48
ORN,2017-08-03,10,28.9,0.0,0.0,2.8,15.8,8
ORN,2017-08-24,10,25.9,0.0,0.0,4.1,16.6,83
ORN,2017-12-27,15,16.4,0.1,0.0,33.4,75.6,100
ORN,2017-12-30,15,20.9,0.0,0.0,2.0,9.0,0
ORN,2017-07-10,10,28.6,0.0,0.0,3.2,13.3,0
ORN,2017-07-27,10,29.3,0.0,0.0,0.8,13.7,0
ORN,2017-08-19,15,32.4,0.0,0.0,15.4,37.4,0
ORN,2017-07-20,10,28.8,0.0,0.0,16.8,37.8,0
ORN,2017-07-03,10,26.1,0.0,0.0,11.8,28.4,0
ORN,2017-09-11,9,21.9,0.0,0.0,3.4,11.9,83
ORN,2017-07-06,10,30.6,0.0,0.0,6.9,20.2,17
ORN,2017-09-16,15,28.1,0.0,0.0,18.1,45.7,0
ORN,2017-08-31,10,25.6,0.0,0.0,3.3,12.2,41
ORN,2017-09-02,15,29.0,0.0,0.0,18.4,42.1,43
ORN,2017-09-07,10,26.5,0.0,0.0,8.7,23.0,51
ORN,2017-09-09,15,32.4,0.0,0.0,26.2,55.4,97
ORN,2017-09-04,10,26.7,0.0,0.0,10.5,27.0,0
ORN,2017-09-25,9,21.1,0.0,0.0,4.4,15.5,100
ORN,2017-09-28,10,24.8,0.0,0.0,12.6,29.2,25
ORN,2017-10-19,10,17.8,1.9,0.0,14.9,41.8,97
ORN,2017-12-28,15,17.9,0.0,0.0,38.1,76.3,90
ORN,2017-10-26,10,20.4,0.0,0.0,0.0,7.9,0
ORN,2017-10-30,15,23.7,0.0,0.0,13.3,30.2,0
ORN,2017-07-08,15,31.8,0.0,0.0,15.9,37.8,0
ORN,2017-07-13,10,31.4,0.0,0.0,5.3,16.6,6
ORN,2017-07-17,9,25.4,0.0,0.0,3.6,16.2,56
ORN,2017-11-02,15,24.9,0.0,0.0,9.4,23.4,0
ORN,2017-11-06,15,20.3,0.0,0.0,10.1,25.6,44
ORN,2017-08-07,9,26.7,0.0,0.0,4.0,13.7,25
ORN,2017-08-12,15,30.8,0.0,0.0,14.6,41.0,80
ORN,2017-10-07,15,28.0,0.0,0.0,15.4,35.3,0
ORN,2017-07-24,9,27.6,0.0,0.0,9.4,21.6,0
ORN,2017-11-04,15,24.7,0.0,0.0,18.0,40.7,30
ORN,2017-07-01,15,28.5,0.0,0.0,18.4,41.4,0
ORN,2017-08-21,9,25.8,0.0,0.0,6.5,20.2,78
ORN,2017-11-30,15,16.0,0.0,0.0,18.8,40.0,51
ORN,2017-08-26,15,33.7,0.0,0.0,18.3,41.4,86
ORN,2017-07-29,15,32.6,0.0,0.0,14.8,35.3,0
ORN,2017-06-29,10,24.9,0.0,0.0,21.9,47.9,98
ORN,2017-09-21,10,24.7,0.0,0.0,8.6,22.7,0
ORN,2017-10-28,15,24.3,0.0,0.0,9.7,24.8,0
ORN,2017-09-18,9,21.5,0.0,0.0,12.9,28.1,0
ORN,2017-10-09,9,20.6,0.0,0.0,7.4,17.6,0
ORN,2017-10-02,9,22.1,0.0,0.0,8.3,19.8,25
ORN,2017-10-21,16,25.6,0.0,0.0,10.1,22.0,0
ORN,2017-12-14,15,16.7,0.0,0.0,16.9,37.1,0
ORN,2017-11-29,15,23.5,0.0,0.0,30.9,63.4,100
ORN,2017-11-18,15,19.9,0.0,0.0,8.4,20.9,0
ORN,2017-12-06,15,15.7,0.0,0.0,5.4,14.4,0
ORN,2017-10-12,10,23.8,0.0,0.0,1.3,8.6,0
ORN,2017-12-09,15,17.6,0.0,0.0,20.4,45.4,51
ORN,2017-01-02,10,7.6,0.0,0.0,3.7,10.1,96
ORN,2018-02-22,15,13.5,0.0,0.0,7.6,25.2,45
ORN,2018-01-22,15,19.6,0.0,0.0,11.9,28.4,0
ORN,2018-02-08,15,13.7,0.1,0.0,11.6,25.6,91
ORN,2018-01-03,15,19.9,0.0,0.0,12.7,33.1,0
ORN,2018-01-01,15,18.4,0.0,0.0,7.3,27.0,0
ORN,2018-01-20,15,17.4,0.0,0.0,13.8,30.2,83
ORN,2018-01-24,15,18.5,0.0,0.0,7.6,19.4,21
ORN,2018-01-04,15,20.4,0.0,0.0,16.7,39.6,0
ORN,2018-01-10,15,16.1,0.0,0.0,30.1,65.2,63
ORN,2018-02-03,15,12.7,0.0,0.0,14.3,33.8,57
ORN,2018-02-07,15,11.8,0.0,0.0,8.6,26.6,35
ORN,2018-01-18,15,15.9,0.2,0.0,9.7,25.6,91
ORN,2018-02-14,15,16.1,0.0,0.0,17.6,43.2,27
ORN,2018-02-17,15,17.0,0.1,0.0,14.8,31.3,100
ORN,2018-02-26,15,19.5,0.0,0.0,6.3,18.0,0
ORN,2018-03-01,15,22.6,0.0,0.0,31.0,65.5,51
ORN,2018-02-15,15,18.7,0.0,0.0,4.0,13.7,0
ORN,2018-02-21,15,13.3,0.3,0.0,18.4,42.5,61
ORN,2018-01-06,15,16.9,0.0,0.0,18.2,37.4,100
ORN,2018-01-25,15,17.3,0.0,0.0,13.4,29.5,98
ORN,2018-01-27,15,9.8,2.2,0.0,11.2,31.3,99
ORN,2018-02-05,15,9.1,0.9,0.0,9.8,32.4,100
ORN,2018-02-12,15,16.7,0.0,0.0,33.2,69.5,94
ORN,2018-01-08,15,14.6,0.0,0.0,11.7,29.5,8
ORN,2018-01-11,15,14.5,0.0,0.0,30.1,62.3,28
ORN,2018-01-15,15,12.8,0.3,0.0,8.1,20.2,92
ORN,2018-01-29,15,16.9,0.0,0.0,18.3,38.9,31
ORN,2018-02-01,15,16.4,0.0,0.0,21.7,51.5,0
ORN,2018-02-24,15,13.3,0.0,0.0,13.9,32.0,16
ORN,2018-02-10,15,11.9,0.0,0.0,18.0,47.5,11
ORN,2018-01-13,15,16.2,0.0,0.0,8.9,20.9,97
ORN,2018-02-19,15,14.7,0.1,0.0,7.3,29.9,26
ORN,2018-03-05,15,17.3,0.1,0.0,12.2,38.5,100
ORN,2018-03-07,15,17.9,0.1,0.0,15.0,34.2,97
ORN,2018-03-08,15,20.7,1.5,0.0,18.7,52.6,14
ORN,2018-03-10,15,25.0,0.0,0.0,9.1,22.7,24
ORN,2018-02-28,15,23.4,0.0,0.0,9.7,22.7,30
ORN,2018-03-03,15,19.4,0.0,0.0,8.3,18.7,90
ORN,2018-01-17,15,17.8,0.0,0.0,7.0,19.1,0
ORN,2018-05-10,15,24.6,0.0,0.0,11.3,29.9,95
ORN,2018-05-12,15,23.8,0.0,0.0,16.0,40.7,0
ORN,2018-05-14,15,23.3,0.0,0.0,15.9,36.4,0
ORN,2018-05-21,15,21.5,0.0,0.0,14.8,33.5,50
ORN,2018-05-23,15,29.9,0.0,0.0,11.4,27.7,61
ORN,2018-03-15,15,15.3,0.3,0.0,13.4,27.7,100
ORN,2018-08-23,15,29.5,0.0,0.0,14.1,35.6,0
ORN,2018-05-24,15,27.9,0.0,0.0,19.6,43.6,1
ORN,2018-07-02,15,30.9,0.0,0.0,10.2,27.0,0
ORN,2018-06-25,15,27.9,0.0,0.0,13.7,33.8,0
ORN,2018-06-13,15,29.1,0.0,0.0,13.4,34.6,0
ORN,2018-08-30,15,31.9,0.0,0.0,10.7,26.6,8
ORN,2018-07-09,15,30.5,0.0,0.0,14.2,34.6,0
ORN,2018-04-02,15,21.6,0.0,0.0,12.7,31.3,74
ORN,2018-07-12,15,32.5,0.0,0.0,12.0,29.2,1
ORN,2018-07-16,15,31.4,0.0,0.0,8.5,25.9,0
ORN,2018-05-09,16,22.4,1.4,0.0,19.6,43.2,27
ORN,2018-06-11,15,26.2,0.0,0.0,18.2,42.5,0
ORN,2018-06-27,15,29.3,0.0,0.0,13.8,34.2,0
ORN,2018-06-28,15,31.3,0.0,0.0,11.8,29.2,0
ORN,2018-03-14,15,21.5,0.0,0.0,12.5,27.7,99
ORN,2018-05-28,15,25.2,0.0,0.0,15.6,38.2,13
ORN,2018-07-26,15,32.9,0.0,0.0,9.8,25.9,0
ORN,2018-08-16,15,32.2,0.0,0.0,8.4,28.1,4
ORN,2018-07-11,15,35.6,0.0,0.0,9.9,25.9,0
ORN,2018-03-19,15,16.0,0.0,0.0,29.6,69.1,14
ORN,2018-07-14,15,30.4,0.0,0.0,16.4,38.5,0
ORN,2018-08-11,15,35.2,0.0,0.0,12.8,36.7,36
ORN,2018-04-05,15,23.8,0.0,0.0,16.6,36.0,87
ORN,2018-07-28,15,36.8,0.0,0.0,9.4,26.3,0
ORN,2018-08-13,15,32.2,0.0,0.0,12.3,33.8,0
ORN,2018-08-01,15,32.7,0.0,0.0,17.1,39.6,0
ORN,2018-04-14,15,16.7,0.0,0.0,20.4,50.4,9
ORN,2018-04-19,15,21.0,0.0,0.0,17.5,39.6,18
ORN,2018-08-18,15,32.0,0.0,0.0,18.6,41.8,0
ORN,2018-04-18,16,21.0,0.0,0.0,14.3,33.8,0
ORN,2018-04-23,15,24.9,0.0,0.0,18.7,38.9,48
ORN,2018-08-06,15,36.5,0.0,0.0,16.0,36.0,30
ORN,2018-04-26,15,16.6,0.3,0.0,17.6,39.2,100
ORN,2018-08-22,15,29.5,0.0,0.0,16.8,38.9,1
ORN,2018-03-17,16,17.0,0.0,0.0,24.0,62.3,99
ORN,2018-04-11,15,15.1,0.1,0.0,39.9,92.2,22
ORN,2018-04-30,15,16.7,0.0,0.0,10.0,22.3,100
ORN,2018-08-27,15,36.3,0.0,0.0,15.5,35.3,0
ORN,2018-04-12,15,18.1,0.0,0.0,18.9,46.8,91
ORN,2018-06-14,15,30.2,0.0,0.0,9.7,29.5,4
ORN,2018-06-18,15,30.9,0.0,0.0,19.5,43.9,2
ORN,2018-08-02,15,30.5,0.0,0.0,15.9,38.2,0
ORN,2018-06-16,15,32.9,0.0,0.0,16.1,37.1,0
ORN,2018-03-29,15,20.9,0.0,0.0,19.9,46.4,88
ORN,2018-08-25,15,34.0,0.0,0.0,16.6,37.4,0
ORN,2018-06-20,15,29.1,0.0,0.0,16.4,38.2,0
ORN,2018-10-01,15,27.5,0.0,0.0,13.8,33.8,78
ORN,2018-08-29,15,31.2,0.0,0.0,12.7,35.6,20
ORN,2018-03-21,15,12.1,0.2,0.0,13.1,33.1,43
ORN,2018-10-08,15,25.9,0.0,0.0,10.5,29.9,1
ORN,2018-04-09,15,13.9,0.0,0.0,19.6,43.2,98
ORN,2018-10-04,15,26.5,0.0,0.0,11.5,28.1,0
ORN,2018-10-11,15,27.6,0.0,0.0,3.6,13.7,99
ORN,2018-03-12,15,17.0,0.0,0.0,23.7,51.5,40
ORN,2018-04-16,15,20.6,0.0,0.0,20.2,51.5,14
ORN,2018-03-24,15,14.1,0.2,0.0,33.3,67.3,15
ORN,2018-03-26,15,16.5,0.1,0.0,13.4,42.1,11
ORN,2018-03-31,15,15.9,0.0,0.0,18.8,44.3,63
ORN,2018-07-25,15,34.4,0.0,0.0,8.2,22.3,7
ORN,2018-07-18,15,31.2,0.0,0.0,14.7,34.9,0
ORN,2018-07-21,15,34.5,0.0,0.0,9.9,25.9,0
ORN,2018-03-28,15,23.8,0.0,0.0,6.8,19.1,35
ORN,2018-04-04,15,20.1,0.0,0.0,19.5,45.0,5
ORN,2018-06-23,15,31.5,0.0,0.0,14.0,35.3,0
ORN,2018-04-21,15,25.0,0.0,0.0,14.2,35.3,11
ORN,2018-07-05,15,31.5,0.0,0.0,11.3,29.2,0
ORN,2018-04-28,15,24.3,0.0,0.0,14.4,34.6,9
ORN,2018-04-25,15,17.9,0.2,0.0,17.9,37.4,100
ORN,2018-07-07,15,27.6,0.0,0.0,19.2,45.0,2
ORN,2018-07-23,15,30.1,0.0,0.0,16.2,38.5,1
ORN,2018-03-22,15,10.9,0.0,0.0,15.1,46.4,32
ORN,2018-04-07,15,16.0,0.0,0.0,23.8,50.4,83
ORN,2018-05-02,15,18.0,0.0,0.0,16.0,34.9,100
ORN,2018-06-30,15,28.7,0.0,0.0,15.4,37.1,10
ORN,2018-07-30,15,33.6,0.0,0.0,12.7,32.0,30
ORN,2018-05-16,15,22.8,0.0,0.0,18.0,40.7,1
ORN,2018-08-15,15,31.7,0.0,0.0,16.3,37.8,0
ORN,2018-06-04,15,25.9,0.0,0.0,17.6,40.0,0
ORN,2018-06-06,15,23.8,0.0,0.0,21.5,48.6,4
ORN,2018-06-21,15,28.3,0.0,0.0,16.7,38.9,0
ORN,2018-08-04,15,33.0,0.0,0.0,16.6,40.7,76
ORN,2018-05-17,15,18.7,0.3,0.0,15.9,40.3,99
ORN,2018-05-03,15,21.2,0.0,0.0,15.1,34.6,37
ORN,2018-05-07,15,22.0,0.0,0.0,17.5,39.2,83
ORN,2018-08-09,15,33.3,0.0,0.0,7.6,25.9,7
ORN,2018-07-19,15,31.8,0.0,0.0,9.5,30.6,18
ORN,2018-08-08,15,35.7,0.0,0.0,11.3,34.6,18
ORN,2018-05-05,15,21.2,0.0,0.0,11.4,27.7,38
ORN,2018-08-20,15,30.2,0.0,0.0,19.2,42.8,0
ORN,2018-05-31,15,26.1,0.0,0.0,12.4,31.0,0
ORN,2018-10-29,15,14.4,0.2,0.0,32.5,74.9,31
ORN,2018-10-31,15,16.2,0.0,0.0,19.6,51.5,17
ORN,2018-10-22,15,23.6,0.0,0.0,9.0,23.4,57
ORN,2018-11-03,16,17.9,0.0,0.0,7.3,20.9,59
ORN,2018-11-10,15,19.2,0.0,0.0,14.3,34.6,28
ORN,2018-12-06,15,19.5,0.0,0.0,4.7,21.2,0
ORN,2018-11-24,15,16.2,0.1,0.0,14.1,28.4,40
ORN,2018-10-27,18,18.4,0.0,0.0,20.9,42.1,87
ORN,2018-12-12,15,18.7,0.0,0.0,16.9,35.6,63
ORN,2018-12-19,15,19.4,0.0,0.0,14.4,32.4,13
ORN,2018-12-20,15,17.5,0.0,0.0,12.1,26.6,48
ORN,2018-12-27,15,14.6,0.0,0.0,4.0,13.0,100
ORN,2018-11-05,15,16.3,0.0,0.0,20.0,53.6,100
ORN,2018-12-29,15,15.9,0.0,0.0,14.3,31.7,21
ORN,2018-10-17,15,20.5,0.2,0.0,10.6,28.8,56
ORN,2018-12-03,15,23.9,0.0,0.0,4.7,14.4,43
ORN,2018-11-29,15,20.1,0.0,0.0,5.0,15.8,0
ORN,2018-10-20,15,25.7,0.0,0.0,17.1,37.4,19
ORN,2018-12-05,15,23.2,0.0,0.0,4.3,11.5,0
ORN,2018-12-15,15,16.7,0.0,0.0,15.5,35.6,20
ORN,2018-10-24,15,22.6,0.0,0.0,10.0,24.5,0
ORN,2018-10-25,15,25.0,0.0,0.0,7.1,17.3,0
ORN,2018-11-14,15,22.6,0.1,0.0,10.0,27.7,91
ORN,2018-11-17,15,19.0,0.0,0.0,7.8,24.8,22
ORN,2018-11-22,15,20.3,0.0,0.0,12.7,28.4,61
ORN,2018-10-18,15,25.1,0.0,0.0,10.7,24.1,52
ORN,2018-11-12,16,22.7,0.0,0.0,12.5,25.9,98
ORN,2018-11-26,15,17.5,0.0,0.0,24.9,55.1,56
ORN,2018-11-15,15,20.4,0.0,0.0,10.5,24.5,28
ORN,2018-11-28,15,19.6,0.0,0.0,4.3,12.6,0
ORN,2018-12-07,8,9.4,0.0,0.0,5.6,10.1,32
ORN,2018-11-21,15,22.4,0.0,0.0,8.7,19.8,33
ORN,2018-12-01,15,18.2,0.1,0.0,10.6,23.4,100
ORN,2018-12-08,15,19.9,0.0,0.0,9.1,22.0,0
ORN,2018-12-13,15,19.7,0.1,0.0,15.5,52.6,93
ORN,2018-12-31,16,16.2,0.0,0.0,7.2,17.6,0
ORN,2018-12-22,15,19.5,0.0,0.0,5.0,13.3,0
ORN,2018-12-24,15,19.7,0.0,0.0,1.9,9.4,14
ORN,2018-10-15,15,22.5,0.0,0.0,20.3,45.7,87
ORN,2018-12-10,15,20.2,0.0,0.0,9.4,21.6,54
ORN,2018-12-26,15,16.2,0.0,0.0,5.9,17.3,24
ORN,2018-12-17,15,18.2,0.0,0.0,6.7,15.8,46
ORN,2018-12-06,16,19.0,0.0,0.0,7.4,16.9,0
ORN,2016-05-23,16,26.7,0.0,0.0,13.7,33.1,16
ORN,2016-05-07,16,21.0,0.0,0.0,12.2,32.0,80
ORN,2016-05-11,16,21.3,0.0,0.0,11.4,24.5,22
ORN,2016-05-16,16,23.9,0.0,0.0,14.4,31.0,0
ORN,2016-05-21,16,29.4,0.0,0.0,11.4,25.9,1
ORN,2016-05-28,16,24.3,0.0,0.0,22.8,55.8,1
ORN,2016-05-02,16,21.8,0.0,0.0,13.8,36.0,0
ORN,2016-05-05,10,22.0,0.0,0.0,1.5,12.2,81
ORN,2016-05-09,16,21.8,0.0,0.0,9.2,31.3,72
ORN,2016-05-12,10,18.5,0.0,0.0,16.0,35.3,32
ORN,2016-05-18,16,23.2,0.0,0.0,10.6,25.6,85
ORN,2016-05-26,10,23.4,0.0,0.0,8.1,22.0,0
ORN,2016-05-04,16,24.4,0.0,0.0,12.9,28.4,99
ORN,2016-05-19,10,21.9,0.0,0.0,7.2,19.8,0
ORN,2016-05-25,16,26.3,0.0,0.0,13.7,34.6,8
ORN,2016-05-14,16,20.0,0.0,0.0,21.4,47.5,7
ORN,2017-02-18,11,14.1,0.0,0.0,1.8,11.9,27
ORN,2017-02-04,11,16.2,0.0,0.0,14.7,31.3,91
ORN,2017-02-11,11,15.9,0.0,0.0,6.5,15.1,100
ORN,2017-02-23,10,18.1,0.0,0.0,9.0,20.2,21
ORN,2017-02-27,11,15.5,0.0,0.0,10.8,25.9,25
ORN,2017-02-09,10,11.3,0.0,0.0,6.0,16.2,0
ORN,2017-02-20,10,13.2,0.0,0.0,16.9,35.3,8
ORN,2017-02-13,10,14.2,0.0,0.0,13.6,28.8,91
ORN,2017-02-16,10,10.9,0.0,0.0,7.8,19.4,50
ORN,2017-02-25,11,14.4,0.0,0.0,8.1,23.4,74
ORN,2017-02-02,10,12.5,0.0,0.0,8.9,18.7,85
ORN,2017-02-06,10,14.5,0.0,0.0,13.7,28.4,8
ORN,2018-09-13,15,25.2,0.6,0.0,4.5,13.3,98
ORN,2018-09-08,15,28.8,0.0,0.0,19.1,43.6,92
ORN,2018-09-24,15,31.2,0.0,0.0,13.3,31.3,0
ORN,2018-09-19,15,29.5,0.0,0.0,13.7,34.2,0
ORN,2018-09-22,15,30.1,0.0,0.0,15.1,34.2,0
ORN,2018-09-20,15,28.5,0.0,0.0,14.1,32.8,10
ORN,2018-09-03,15,29.5,0.0,0.0,18.0,44.6,17
ORN,2018-09-05,15,30.6,0.0,0.0,12.4,31.0,0
ORN,2018-09-06,15,30.1,0.0,0.0,14.0,34.2,86
ORN,2018-09-10,15,28.1,0.0,0.0,17.8,39.6,80
ORN,2018-09-17,15,31.1,0.2,0.0,9.5,37.8,95
ORN,2018-09-26,15,27.4,0.0,0.0,18.4,41.0,8
ORN,2018-09-27,15,27.7,0.0,0.0,19.9,43.2,28
ORN,2018-09-29,16,25.2,0.0,0.0,14.0,33.8,0
ORN,2018-09-01,15,33.9,0.0,0.0,15.5,34.9,0
ORN,2018-09-15,15,26.5,0.0,0.0,13.4,30.6,86
ORN,2018-09-12,15,30.0,0.0,0.0,15.0,30.6,100
OUA,2016-03-01,23,28.9,0.0,0.0,14.5,24.8,8
OUA,2016-04-28,20,33.8,0.0,0.0,10.0,11.9,58
OUA,2016-04-11,0,29.0,0.0,0.0,6.2,6.5,98
OUA,2016-04-14,20,35.6,0.0,0.0,6.8,13.0,9
OUA,2016-04-19,20,35.1,0.0,0.0,8.2,14.4,4
OUA,2016-07-25,0,22.3,0.0,0.0,5.4,5.4,84
OUA,2016-01-07,23,23.4,0.0,0.0,11.7,21.2,97
OUA,2016-05-30,0,28.8,0.0,0.0,10.1,14.4,11
OUA,2016-05-31,20,31.4,0.0,0.0,10.8,23.0,6
OUA,2016-06-02,20,33.3,0.0,0.0,7.7,11.9,28
OUA,2016-06-09,23,31.7,0.0,0.0,12.6,25.9,7
OUA,2016-06-14,20,29.8,0.0,0.0,12.1,20.9,57
OUA,2016-06-16,20,27.5,0.0,0.0,7.3,14.8,46
OUA,2016-06-20,0,27.7,0.0,0.0,17.7,34.2,20
OUA,2016-06-21,20,27.0,0.0,0.0,8.7,15.1,39
OUA,2016-09-01,20,27.2,0.0,0.0,6.7,11.2,64
OUA,2016-01-14,23,22.5,0.0,0.0,10.7,16.9,0
OUA,2016-02-29,2,23.8,0.0,0.0,8.7,15.1,3
OUA,2016-03-03,23,26.9,0.0,0.0,10.1,16.6,0
OUA,2016-03-08,23,29.5,0.0,0.0,9.4,16.6,70
OUA,2016-06-06,0,28.3,0.0,0.0,10.9,25.6,13
OUA,2016-06-07,20,32.9,0.0,0.0,8.2,17.3,52
OUA,2016-01-31,23,20.6,0.0,0.0,8.3,15.1,0
OUA,2016-07-12,20,27.1,0.0,0.0,6.2,14.0,42
OUA,2016-06-28,20,28.9,0.0,0.0,8.6,14.0,79
OUA,2016-07-19,20,26.1,0.2,0.0,4.1,8.6,96
OUA,2016-02-23,23,26.1,0.0,0.0,11.6,19.1,99
OUA,2016-03-10,23,29.4,0.0,0.0,13.1,26.6,47
OUA,2016-07-28,20,26.8,0.0,0.0,5.2,10.1,64
OUA,2016-03-22,23,30.5,0.0,0.0,4.4,12.6,41
OUA,2016-07-07,20,30.4,0.0,0.0,4.9,9.0,48
OUA,2016-07-10,23,25.9,3.3,0.0,12.4,24.8,100
OUA,2016-08-01,0,25.1,0.0,0.0,6.1,13.3,16
OUA,2016-08-08,0,25.4,0.0,0.0,7.5,15.1,46
OUA,2016-08-09,20,24.4,0.0,0.0,4.3,6.8,76
OUA,2016-08-11,20,26.2,0.0,0.0,3.9,5.4,53
OUA,2016-03-14,2,28.8,0.0,0.0,13.2,11.5,92
OUA,2016-08-15,0,24.9,0.0,0.0,5.7,10.1,96
OUA,2016-03-28,0,26.7,0.0,0.0,9.4,15.1,0
OUA,2016-03-29,20,32.7,0.0,0.0,6.6,6.1,0
OUA,2016-03-31,20,35.5,0.0,0.0,6.1,10.4,31
OUA,2016-08-23,20,27.6,0.0,0.0,6.1,9.7,100
OUA,2016-08-25,20,26.7,0.3,0.0,5.4,11.5,72
OUA,2016-08-18,20,25.6,0.0,0.0,6.6,10.1,100
OUA,2016-08-29,0,22.9,0.0,0.0,9.3,17.6,72
OUA,2016-03-24,23,28.4,0.0,0.0,6.0,12.2,91
OUA,2016-06-30,20,29.7,0.0,0.0,8.4,13.0,46
OUA,2016-07-14,20,27.7,0.2,0.0,12.0,23.4,59
OUA,2016-01-12,23,24.0,0.0,0.0,10.7,17.6,0
OUA,2016-04-12,20,36.6,0.0,0.0,5.2,6.8,73
OUA,2016-08-22,0,24.4,0.0,0.0,10.5,19.8,95
OUA,2016-09-02,0,25.3,0.0,0.0,9.6,16.9,93
OUA,2016-07-05,20,29.1,0.0,0.0,7.2,14.4,90
OUA,2016-07-21,20,25.1,0.0,0.0,9.2,20.2,56
OUA,2016-09-05,0,23.6,0.0,0.0,4.3,18.0,66
OUA,2016-09-06,20,26.8,0.0,0.0,5.8,9.4,98
OUA,2016-08-04,20,26.3,0.0,0.0,7.0,13.0,84
OUA,2016-01-03,23,20.6,0.0,0.0,11.5,19.1,82
OUA,2016-04-21,20,36.2,0.0,0.0,4.8,9.7,19
OUA,2016-04-25,0,32.9,0.0,0.0,13.5,25.9,56
OUA,2016-09-08,20,26.8,0.0,0.0,5.0,11.5,85
OUA,2016-06-13,0,27.3,0.0,0.0,12.3,20.5,98
OUA,2016-07-04,0,24.4,0.0,0.0,6.6,15.1,100
OUA,2016-07-18,0,26.0,1.1,0.0,12.5,20.5,100
OUA,2016-02-22,2,23.2,0.0,0.0,10.0,17.3,0
OUA,2016-04-05,20,34.7,0.0,0.0,3.4,16.6,100
OUA,2016-04-18,0,29.9,0.0,0.0,7.9,15.5,11
OUA,2016-01-26,23,22.9,0.0,0.0,13.2,22.0,70
OUA,2016-04-04,0,31.3,0.0,0.0,5.5,12.2,18
OUA,2016-02-04,23,23.3,0.0,0.0,10.5,17.3,0
OUA,2016-01-28,23,21.6,0.0,0.0,13.7,24.8,20
OUA,2016-02-11,23,21.9,0.0,0.0,10.4,16.2,0
OUA,2016-02-15,2,19.9,0.0,0.0,8.4,14.0,17
OUA,2016-04-07,20,34.8,0.0,0.0,14.8,27.7,87
OUA,2016-01-21,22,24.0,0.0,0.0,11.6,18.7,88
OUA,2016-01-24,22,22.1,0.0,0.0,13.7,19.1,54
OUA,2016-02-02,23,20.2,0.0,0.0,10.2,17.3,0
OUA,2016-02-09,23,22.7,0.0,0.0,10.4,18.0,0
OUA,2016-01-10,23,24.3,0.0,0.0,10.4,16.2,38
OUA,2016-04-26,20,36.3,0.0,0.0,6.8,7.2,77
OUA,2016-02-16,23,24.2,0.0,0.0,5.8,13.3,88
OUA,2016-02-18,23,25.2,0.0,0.0,9.6,16.6,2
OUA,2016-02-25,23,25.1,0.0,0.0,8.9,15.8,0
OUA,2016-08-02,20,24.6,7.1,0.0,10.4,19.1,100
OUA,2016-06-23,20,29.5,0.0,0.0,5.9,11.5,91
OUA,2016-03-15,23,29.6,0.0,0.0,3.3,6.8,94
OUA,2016-03-17,23,28.1,0.0,0.0,9.7,15.1,7
OUA,2016-06-27,0,26.7,0.0,0.0,2.2,18.0,100
OUA,2016-02-08,2,20.2,0.0,0.0,10.0,18.4,0
OUA,2016-07-26,20,27.5,0.0,0.0,9.4,16.9,91
OUA,2016-08-16,20,25.0,0.0,0.0,0.0,5.8,100
OUA,2016-03-21,2,29.6,0.0,0.0,2.6,7.2,63
OUA,2016-09-29,20,28.1,0.0,0.0,5.4,9.7,13
OUA,2016-09-20,20,26.0,0.0,0.0,4.8,9.7,75
OUA,2016-12-22,20,27.1,0.0,0.0,8.7,15.8,30
OUA,2016-10-06,20,29.5,0.0,0.0,1.9,5.0,28
OUA,2016-10-17,0,25.8,0.0,0.0,7.6,11.9,1
OUA,2016-10-20,20,28.8,0.0,0.0,6.4,10.4,29
OUA,2016-12-05,0,21.6,0.0,0.0,9.0,14.4,22
OUA,2016-09-19,0,24.4,0.0,0.0,4.3,7.9,8
OUA,2016-11-03,20,30.3,0.0,0.0,7.7,9.4,20
OUA,2016-10-11,20,29.5,0.0,0.0,5.5,10.8,46
OUA,2016-09-12,0,24.2,0.0,0.0,5.0,9.0,85
OUA,2016-09-27,20,26.9,0.0,0.0,3.5,5.0,19
OUA,2016-10-03,0,26.7,0.0,0.0,11.8,21.2,24
OUA,2016-11-28,0,25.3,0.0,0.0,7.6,13.3,99
OUA,2016-11-29,20,29.7,0.0,0.0,8.6,11.9,80
OUA,2016-12-12,0,23.0,0.0,0.0,7.6,13.7,87
OUA,2016-11-22,20,29.4,0.0,0.0,5.4,7.6,2
OUA,2016-09-13,20,25.2,0.0,0.0,5.1,9.0,96
OUA,2016-11-07,0,23.3,0.0,0.0,8.9,10.4,39
OUA,2016-12-20,20,27.1,0.0,0.0,9.2,15.8,0
OUA,2016-12-29,20,25.6,0.0,0.0,9.0,15.1,0
OUA,2016-12-26,0,22.4,0.0,0.0,12.0,20.2,0
OUA,2016-12-08,20,28.2,0.0,0.0,8.7,14.8,0
OUA,2016-12-27,20,24.4,0.0,0.0,9.5,16.2,0
OUA,2016-09-22,20,27.3,0.0,0.0,5.7,10.4,22
OUA,2016-10-10,0,26.8,0.0,0.0,11.4,22.0,74
OUA,2016-10-18,20,29.0,0.0,0.0,0.7,4.3,33
OUA,2016-10-31,0,25.9,0.0,0.0,8.3,13.3,16
